EXP,2024,003,
RUN,139,
PRESQ,
TIME,27,5,2024,16,10,1,
DESC,RUN 139 Calibration with speed 0_25 ms no model 2nd test,
CORR1,
101,EXC,0,0,0,0,0,0,0,0,
101,000,0,0,0,0,0,0,0,0,
102,EXC,0,0,0,0,0,0,0,0,
102,000,0,0,0,0,0,0,0,0,
103,EXC,10.010101,9.997777,9.999858,10.005001,10,999552,9.998789,10.003003,10.004895,
103,001,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,002,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,003,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,004,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,005,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,006,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,007,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,008,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,009,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,010,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,011,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,012,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,013,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,014,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,015,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,016,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,017,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,018,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,019,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,020,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,021,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,022,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,023,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,024,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,025,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,026,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,027,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,028,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,029,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,030,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,031,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,032,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,033,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,034,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,035,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,036,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,037,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,038,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,039,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,040,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,041,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,042,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,043,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,044,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,045,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,046,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,047,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,048,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,049,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,050,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,051,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,052,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,053,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,054,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,055,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,056,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,057,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,058,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,059,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,060,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,061,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,062,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,063,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,064,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
103,065,-0.229101,-0.155568,-0.144635,0.011332,-0.004302,-0.072659,0,0,
